,sample_id,X.query,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
368,Lys2_ev_pop2_6,14_6_2811042-3146373_95,287.DR97_6024,1.43E-196,547,"COG1108@1|root,COG1108@2|Bacteria,1MVC2@1224|Proteobacteria,1RPYF@1236|Gammaproteobacteria,1YIFX@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,ABC 3 transport family,-,-,-,ko:K09816,"ko02010,map02010",M00242,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.15.3,3.A.1.15.5",-,-,ABC-3
369,Lys2_ev_pop2_6,14_6_2811042-3146373_204,287.DR97_6139,1.91E-33,122,"COG1116@1|root,COG1116@2|Bacteria,1MUDV@1224|Proteobacteria,1RNEH@1236|Gammaproteobacteria,1YF59@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,ATPases associated with a variety of cellular activities,-,-,-,"ko:K02049,ko:K15578","ko00910,ko02010,map00910,map02010","M00188,M00438",-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1.16,3.A.1.16.1,3.A.1.17",-,-,ABC_tran
370,Lys2_ev_pop2_6,14_6_2811042-3146373_119,287.DR97_6048,9.90E-68,205,"COG0735@1|root,COG0735@2|Bacteria,1QEM6@1224|Proteobacteria,1TBD5@1236|Gammaproteobacteria,1YH8G@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,belongs to the Fur family,-,-,-,-,-,-,-,-,-,-,-,-,"FUR,HTH_12"
371,Lys2_ev_pop2_6,14_6_2811042-3146373_61,287.DR97_5997,0,1149,"COG2217@1|root,COG2217@2|Bacteria,1MU08@1224|Proteobacteria,1RN2C@1236|Gammaproteobacteria,1YF9F@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,E1-E2 ATPase,-,-,-,-,-,-,-,-,-,-,-,-,"E1-E2_ATPase,Hemerythrin,Hydrolase"
372,Lys2_ev_pop2_6,14_6_2811042-3146373_172,287.DR97_6104,1.53E-286,783,"COG0715@1|root,COG0715@2|Bacteria,1MWDN@1224|Proteobacteria,1RYYZ@1236|Gammaproteobacteria",1236|Gammaproteobacteria,P,NMT1-like family,-,-,-,ko:K02051,-,M00188,-,-,"ko00000,ko00002,ko02000","3.A.1.16,3.A.1.17",-,-,"NMT1_2,TAT_signal"
373,Lys2_ev_pop2_6,14_6_2811042-3146373_126,287.DR97_6055,3.83E-297,810,"COG1840@1|root,COG1840@2|Bacteria,1PDQ6@1224|Proteobacteria,1RZD6@1236|Gammaproteobacteria",1236|Gammaproteobacteria,P,PFAM extracellular solute-binding protein family 1,-,-,-,-,-,-,-,-,-,-,-,-,SBP_bac_6
374,Lys2_ev_pop2_6,14_6_2811042-3146373_94,287.DR97_6023,6.62E-204,566,"COG0803@1|root,COG0803@2|Bacteria,1RK0S@1224|Proteobacteria,1TBF7@1236|Gammaproteobacteria,1YHAZ@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Zinc-uptake complex component A periplasmic,-,-,-,-,-,-,-,-,-,-,-,-,ZnuA
375,Lys2_ev_pop3_4,15_4_2934003-2994541_19,287.DR97_6024,1.43E-196,547,"COG1108@1|root,COG1108@2|Bacteria,1MVC2@1224|Proteobacteria,1RPYF@1236|Gammaproteobacteria,1YIFX@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,ABC 3 transport family,-,-,-,ko:K09816,"ko02010,map02010",M00242,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.15.3,3.A.1.15.5",-,-,ABC-3
376,Lys2_ev_pop3_4,15_4_2934003-2994541_18,287.DR97_6023,6.62E-204,566,"COG0803@1|root,COG0803@2|Bacteria,1RK0S@1224|Proteobacteria,1TBF7@1236|Gammaproteobacteria,1YHAZ@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Zinc-uptake complex component A periplasmic,-,-,-,-,-,-,-,-,-,-,-,-,ZnuA
377,Lys2_ev_pop2_6,14_6_2811042-3146373_220,287.DR97_6155,8.21E-287,786,"COG1055@1|root,COG1055@2|Bacteria,1MUX4@1224|Proteobacteria,1RMAV@1236|Gammaproteobacteria,1YFJX@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Involved in arsenical resistance. Thought to form the channel of an arsenite pump,arsB,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008490,GO:0008509,GO:0015075,GO:0015103,GO:0015104,GO:0015105,GO:0015291,GO:0015318,GO:0015698,GO:0015699,GO:0015700,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0042960,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:0098656",-,ko:K03893,-,-,-,-,"ko00000,ko02000","2.A.45.1,3.A.4.1",-,"iAF1260.b3502,iB21_1397.B21_03304,iBWG_1329.BWG_3192,iECBD_1354.ECBD_0238,iECB_1328.ECB_03351,iECDH10B_1368.ECDH10B_3678,iECDH1ME8569_1439.ECDH1ME8569_3381,iECD_1391.ECD_03351,iECH74115_1262.ECH74115_4851,iECIAI1_1343.ECIAI1_3649,iECO103_1326.ECO103_4229,iECO111_1330.ECO111_4311,iECO26_1355.ECO26_4590,iECSE_1348.ECSE_3768,iECSP_1301.ECSP_4482,iECs_1301.ECs4374,iETEC_1333.ETEC_3749,iEcDH1_1363.EcDH1_0212,iEcE24377_1341.EcE24377A_3985,iEcHS_1320.EcHS_A3704,iEcolC_1368.EcolC_0214,iG2583_1286.G2583_4228,iJO1366.b3502,iSFV_1184.SFV_3514,iSF_1195.SF3535,iS_1188.S4233,iUMNK88_1353.UMNK88_4279,iY75_1357.Y75_RS19690,iZ_1308.Z4904",ArsB
378,Lys2_ev_pop1_3,13_3_2835111-3078848_149,287.DR97_6105,1.04E-170,478,"COG0600@1|root,COG0600@2|Bacteria,1MU6Q@1224|Proteobacteria,1RPP1@1236|Gammaproteobacteria,1YGTW@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Nitrate ABC transporter,cmpB,-,-,"ko:K02050,ko:K15577","ko00910,ko02010,map00910,map02010","M00188,M00438",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.16,3.A.1.16.1,3.A.1.16.2,3.A.1.17",-,-,BPD_transp_1
379,Lys2_ev_pop2_3,14_3_2890191-3084703_121,287.DR97_6105,1.04E-170,478,"COG0600@1|root,COG0600@2|Bacteria,1MU6Q@1224|Proteobacteria,1RPP1@1236|Gammaproteobacteria,1YGTW@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Nitrate ABC transporter,cmpB,-,-,"ko:K02050,ko:K15577","ko00910,ko02010,map00910,map02010","M00188,M00438",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.16,3.A.1.16.1,3.A.1.16.2,3.A.1.17",-,-,BPD_transp_1
380,Lys2_ev_pop2_6,14_6_2811042-3146373_173,287.DR97_6105,1.04E-170,478,"COG0600@1|root,COG0600@2|Bacteria,1MU6Q@1224|Proteobacteria,1RPP1@1236|Gammaproteobacteria,1YGTW@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Nitrate ABC transporter,cmpB,-,-,"ko:K02050,ko:K15577","ko00910,ko02010,map00910,map02010","M00188,M00438",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.16,3.A.1.16.1,3.A.1.16.2,3.A.1.17",-,-,BPD_transp_1
381,Lys2_ev_pop1_3,13_3_2835111-3078848_21,287.DR97_5981,0,1038,"COG2382@1|root,COG2382@2|Bacteria,1MXJN@1224|Proteobacteria,1RPMW@1236|Gammaproteobacteria",1236|Gammaproteobacteria,P,esterase,fes,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006725,GO:0008150,GO:0008152,GO:0008849,GO:0009056,GO:0009237,GO:0009238,GO:0009712,GO:0009987,GO:0016787,GO:0016788,GO:0018958,GO:0019336,GO:0019439,GO:0019614,GO:0019748,GO:0044237,GO:0044248,GO:0044424,GO:0044464,GO:0046214,GO:0046215,GO:0046483,GO:0046700,GO:0051186,GO:0051187,GO:0071704,GO:0090487,GO:1901360,GO:1901361,GO:1901575,GO:1901615,GO:1901616",-,ko:K07214,-,-,-,-,ko00000,-,-,"iECNA114_1301.ECNA114_0527,iSbBS512_1146.SbBS512_E0486","DUF3327,Esterase"
382,Lys2_ev_pop1_4,13_4_2839227-3026093_17,287.DR97_5981,0,1038,"COG2382@1|root,COG2382@2|Bacteria,1MXJN@1224|Proteobacteria,1RPMW@1236|Gammaproteobacteria",1236|Gammaproteobacteria,P,esterase,fes,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006725,GO:0008150,GO:0008152,GO:0008849,GO:0009056,GO:0009237,GO:0009238,GO:0009712,GO:0009987,GO:0016787,GO:0016788,GO:0018958,GO:0019336,GO:0019439,GO:0019614,GO:0019748,GO:0044237,GO:0044248,GO:0044424,GO:0044464,GO:0046214,GO:0046215,GO:0046483,GO:0046700,GO:0051186,GO:0051187,GO:0071704,GO:0090487,GO:1901360,GO:1901361,GO:1901575,GO:1901615,GO:1901616",-,ko:K07214,-,-,-,-,ko00000,-,-,"iECNA114_1301.ECNA114_0527,iSbBS512_1146.SbBS512_E0486","DUF3327,Esterase"
383,Lys2_ev_pop2_6,14_6_2811042-3146373_45,287.DR97_5981,0,1038,"COG2382@1|root,COG2382@2|Bacteria,1MXJN@1224|Proteobacteria,1RPMW@1236|Gammaproteobacteria",1236|Gammaproteobacteria,P,esterase,fes,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006725,GO:0008150,GO:0008152,GO:0008849,GO:0009056,GO:0009237,GO:0009238,GO:0009712,GO:0009987,GO:0016787,GO:0016788,GO:0018958,GO:0019336,GO:0019439,GO:0019614,GO:0019748,GO:0044237,GO:0044248,GO:0044424,GO:0044464,GO:0046214,GO:0046215,GO:0046483,GO:0046700,GO:0051186,GO:0051187,GO:0071704,GO:0090487,GO:1901360,GO:1901361,GO:1901575,GO:1901615,GO:1901616",-,ko:K07214,-,-,-,-,ko00000,-,-,"iECNA114_1301.ECNA114_0527,iSbBS512_1146.SbBS512_E0486","DUF3327,Esterase"
384,Lys2_ev_pop1_3,13_3_2835111-3078848_8,287.DR97_5708,0,1640,"COG4773@1|root,COG4773@2|Bacteria,1QTT0@1224|Proteobacteria,1RNBT@1236|Gammaproteobacteria,1YE1V@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Secretin and TonB N terminus short domain,foxA,-,-,ko:K02014,-,-,-,-,"ko00000,ko02000",1.B.14,-,-,"Plug,STN,TonB_dep_Rec"
385,Lys2_ev_pop1_4,13_4_2839227-3026093_4,287.DR97_5708,0,1640,"COG4773@1|root,COG4773@2|Bacteria,1QTT0@1224|Proteobacteria,1RNBT@1236|Gammaproteobacteria,1YE1V@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Secretin and TonB N terminus short domain,foxA,-,-,ko:K02014,-,-,-,-,"ko00000,ko02000",1.B.14,-,-,"Plug,STN,TonB_dep_Rec"
386,Lys2_ev_pop2_6,14_6_2811042-3146373_32,287.DR97_5708,0,1640,"COG4773@1|root,COG4773@2|Bacteria,1QTT0@1224|Proteobacteria,1RNBT@1236|Gammaproteobacteria,1YE1V@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Secretin and TonB N terminus short domain,foxA,-,-,ko:K02014,-,-,-,-,"ko00000,ko02000",1.B.14,-,-,"Plug,STN,TonB_dep_Rec"
387,Lys2_ev_pop1_3,13_3_2835111-3078848_129,287.DR97_6081,1.69E-141,400,"COG2011@1|root,COG2011@2|Bacteria,1MW8E@1224|Proteobacteria,1RS2T@1236|Gammaproteobacteria,1YE4B@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Binding-protein-dependent transport system inner membrane component,metI,-,-,ko:K02072,"ko02010,map02010",M00238,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.24,-,-,BPD_transp_1
388,Lys2_ev_pop2_3,14_3_2890191-3084703_101,287.DR97_6081,1.69E-141,400,"COG2011@1|root,COG2011@2|Bacteria,1MW8E@1224|Proteobacteria,1RS2T@1236|Gammaproteobacteria,1YE4B@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Binding-protein-dependent transport system inner membrane component,metI,-,-,ko:K02072,"ko02010,map02010",M00238,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.24,-,-,BPD_transp_1
389,Lys2_ev_pop2_6,14_6_2811042-3146373_153,287.DR97_6081,1.69E-141,400,"COG2011@1|root,COG2011@2|Bacteria,1MW8E@1224|Proteobacteria,1RS2T@1236|Gammaproteobacteria,1YE4B@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Binding-protein-dependent transport system inner membrane component,metI,-,-,ko:K02072,"ko02010,map02010",M00238,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.24,-,-,BPD_transp_1
390,Lys2_ev_pop1_3,13_3_2835111-3078848_130,287.DR97_6082,1.14E-253,697,"COG1135@1|root,COG1135@2|Bacteria,1QTTK@1224|Proteobacteria,1RMQD@1236|Gammaproteobacteria,1YEKP@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Part of the ABC transporter complex MetNIQ involved in methionine import. Responsible for energy coupling to the transport system,metN,-,-,ko:K02071,"ko02010,map02010",M00238,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.24,-,-,"ABC_tran,NIL"
391,Lys2_ev_pop2_3,14_3_2890191-3084703_102,287.DR97_6082,1.14E-253,697,"COG1135@1|root,COG1135@2|Bacteria,1QTTK@1224|Proteobacteria,1RMQD@1236|Gammaproteobacteria,1YEKP@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Part of the ABC transporter complex MetNIQ involved in methionine import. Responsible for energy coupling to the transport system,metN,-,-,ko:K02071,"ko02010,map02010",M00238,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.24,-,-,"ABC_tran,NIL"
392,Lys2_ev_pop2_6,14_6_2811042-3146373_154,287.DR97_6082,1.14E-253,697,"COG1135@1|root,COG1135@2|Bacteria,1QTTK@1224|Proteobacteria,1RMQD@1236|Gammaproteobacteria,1YEKP@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Part of the ABC transporter complex MetNIQ involved in methionine import. Responsible for energy coupling to the transport system,metN,-,-,ko:K02071,"ko02010,map02010",M00238,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.24,-,-,"ABC_tran,NIL"
393,Lys2_ev_pop1_3,13_3_2835111-3078848_131,287.DR97_6083,5.69E-189,525,"COG1464@1|root,COG1464@2|Bacteria,1MUVY@1224|Proteobacteria,1RYJQ@1236|Gammaproteobacteria,1YDM6@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,NLPA lipoprotein,metQ1,-,-,ko:K02073,"ko02010,map02010",M00238,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.24,-,-,Lipoprotein_9
394,Lys2_ev_pop2_3,14_3_2890191-3084703_103,287.DR97_6083,5.69E-189,525,"COG1464@1|root,COG1464@2|Bacteria,1MUVY@1224|Proteobacteria,1RYJQ@1236|Gammaproteobacteria,1YDM6@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,NLPA lipoprotein,metQ1,-,-,ko:K02073,"ko02010,map02010",M00238,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.24,-,-,Lipoprotein_9
395,Lys2_ev_pop2_6,14_6_2811042-3146373_155,287.DR97_6083,5.69E-189,525,"COG1464@1|root,COG1464@2|Bacteria,1MUVY@1224|Proteobacteria,1RYJQ@1236|Gammaproteobacteria,1YDM6@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,NLPA lipoprotein,metQ1,-,-,ko:K02073,"ko02010,map02010",M00238,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.24,-,-,Lipoprotein_9
396,Lys2_ev_pop1_3,13_3_2835111-3078848_141,287.DR97_6093,1.92E-210,583,"COG1175@1|root,COG1175@2|Bacteria,1MVF1@1224|Proteobacteria,1RRHX@1236|Gammaproteobacteria,1YHPI@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Binding-protein-dependent transport system inner membrane component,mtlF,-,-,"ko:K02025,ko:K05814,ko:K10228","ko02010,map02010","M00198,M00200,M00207",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.1,3.A.1.1.3,3.A.1.1.5",-,-,BPD_transp_1
397,Lys2_ev_pop2_3,14_3_2890191-3084703_113,287.DR97_6093,1.92E-210,583,"COG1175@1|root,COG1175@2|Bacteria,1MVF1@1224|Proteobacteria,1RRHX@1236|Gammaproteobacteria,1YHPI@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Binding-protein-dependent transport system inner membrane component,mtlF,-,-,"ko:K02025,ko:K05814,ko:K10228","ko02010,map02010","M00198,M00200,M00207",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.1,3.A.1.1.3,3.A.1.1.5",-,-,BPD_transp_1
398,Lys2_ev_pop2_6,14_6_2811042-3146373_165,287.DR97_6093,1.92E-210,583,"COG1175@1|root,COG1175@2|Bacteria,1MVF1@1224|Proteobacteria,1RRHX@1236|Gammaproteobacteria,1YHPI@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Binding-protein-dependent transport system inner membrane component,mtlF,-,-,"ko:K02025,ko:K05814,ko:K10228","ko02010,map02010","M00198,M00200,M00207",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.1,3.A.1.1.3,3.A.1.1.5",-,-,BPD_transp_1
399,Lys2_ev_pop1_3,13_3_2835111-3078848_140,287.DR97_6092,4.15E-193,536,"COG0395@1|root,COG0395@2|Bacteria,1MVVT@1224|Proteobacteria,1RQWF@1236|Gammaproteobacteria,1YFQ4@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Mannitol ABC transporter,mtlG,-,-,ko:K10229,"ko02010,map02010",M00200,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.1.5,-,-,BPD_transp_1
400,Lys2_ev_pop2_3,14_3_2890191-3084703_112,287.DR97_6092,4.15E-193,536,"COG0395@1|root,COG0395@2|Bacteria,1MVVT@1224|Proteobacteria,1RQWF@1236|Gammaproteobacteria,1YFQ4@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Mannitol ABC transporter,mtlG,-,-,ko:K10229,"ko02010,map02010",M00200,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.1.5,-,-,BPD_transp_1
401,Lys2_ev_pop2_6,14_6_2811042-3146373_164,287.DR97_6092,4.15E-193,536,"COG0395@1|root,COG0395@2|Bacteria,1MVVT@1224|Proteobacteria,1RQWF@1236|Gammaproteobacteria,1YFQ4@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Mannitol ABC transporter,mtlG,-,-,ko:K10229,"ko02010,map02010",M00200,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.1.5,-,-,BPD_transp_1
402,Lys2_ev_pop1_3,13_3_2835111-3078848_139,287.DR97_6091,5.75E-265,726,"COG3842@1|root,COG3842@2|Bacteria,1MU3I@1224|Proteobacteria,1RM9E@1236|Gammaproteobacteria,1YFRU@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,ABC transporter,mtlK,-,-,"ko:K10111,ko:K10191","ko02010,map02010","M00194,M00199,M00200,M00204,M00207,M00491",-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1.1,3.A.1.1.4",-,-,"ABC_tran,TOBE_2"
403,Lys2_ev_pop2_3,14_3_2890191-3084703_111,287.DR97_6091,5.75E-265,726,"COG3842@1|root,COG3842@2|Bacteria,1MU3I@1224|Proteobacteria,1RM9E@1236|Gammaproteobacteria,1YFRU@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,ABC transporter,mtlK,-,-,"ko:K10111,ko:K10191","ko02010,map02010","M00194,M00199,M00200,M00204,M00207,M00491",-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1.1,3.A.1.1.4",-,-,"ABC_tran,TOBE_2"
404,Lys2_ev_pop2_6,14_6_2811042-3146373_163,287.DR97_6091,5.75E-265,726,"COG3842@1|root,COG3842@2|Bacteria,1MU3I@1224|Proteobacteria,1RM9E@1236|Gammaproteobacteria,1YFRU@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,ABC transporter,mtlK,-,-,"ko:K10111,ko:K10191","ko02010,map02010","M00194,M00199,M00200,M00204,M00207,M00491",-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1.1,3.A.1.1.4",-,-,"ABC_tran,TOBE_2"
405,Lys2_ev_pop2_6,14_6_2811042-3146373_193,287.DR97_6125,8.32E-194,539,"COG0600@1|root,COG0600@2|Bacteria,1PC26@1224|Proteobacteria,1RPCI@1236|Gammaproteobacteria,1YHT2@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Binding-protein-dependent transport system inner membrane component,nrtB,-,-,ko:K02050,-,M00188,-,-,"ko00000,ko00002,ko02000","3.A.1.16,3.A.1.17",-,-,BPD_transp_1
406,Lys2_ev_pop2_6,14_6_2811042-3146373_192,287.DR97_6124,9.44E-197,546,"COG1116@1|root,COG1116@2|Bacteria,1MUYG@1224|Proteobacteria,1RNUQ@1236|Gammaproteobacteria,1YHCA@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,ATPase family associated with various cellular activities (AAA),nrtCD,-,-,ko:K02049,-,M00188,-,-,"ko00000,ko00002,ko02000","3.A.1.16,3.A.1.17",-,-,ABC_tran
407,Lys2_ev_pop1_3,13_3_2835111-3078848_73,287.DR97_6026,7.90E-218,602,"COG0803@1|root,COG0803@2|Bacteria,1MVW9@1224|Proteobacteria,1RY8W@1236|Gammaproteobacteria,1YIG5@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Zinc-uptake complex component A periplasmic,psaA,-,-,ko:K09815,"ko02010,map02010",M00242,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.15.3,3.A.1.15.5",-,-,ZnuA
408,Lys2_ev_pop1_4,13_4_2839227-3026093_70,287.DR97_6026,7.90E-218,602,"COG0803@1|root,COG0803@2|Bacteria,1MVW9@1224|Proteobacteria,1RY8W@1236|Gammaproteobacteria,1YIG5@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Zinc-uptake complex component A periplasmic,psaA,-,-,ko:K09815,"ko02010,map02010",M00242,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.15.3,3.A.1.15.5",-,-,ZnuA
409,Lys2_ev_pop2_1,14_1_2921860-3009983_29,287.DR97_6026,7.90E-218,602,"COG0803@1|root,COG0803@2|Bacteria,1MVW9@1224|Proteobacteria,1RY8W@1236|Gammaproteobacteria,1YIG5@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Zinc-uptake complex component A periplasmic,psaA,-,-,ko:K09815,"ko02010,map02010",M00242,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.15.3,3.A.1.15.5",-,-,ZnuA
410,Lys2_ev_pop2_3,14_3_2890191-3084703_45,287.DR97_6026,7.90E-218,602,"COG0803@1|root,COG0803@2|Bacteria,1MVW9@1224|Proteobacteria,1RY8W@1236|Gammaproteobacteria,1YIG5@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Zinc-uptake complex component A periplasmic,psaA,-,-,ko:K09815,"ko02010,map02010",M00242,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.15.3,3.A.1.15.5",-,-,ZnuA
411,Lys2_ev_pop2_6,14_6_2811042-3146373_97,287.DR97_6026,7.90E-218,602,"COG0803@1|root,COG0803@2|Bacteria,1MVW9@1224|Proteobacteria,1RY8W@1236|Gammaproteobacteria,1YIG5@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Zinc-uptake complex component A periplasmic,psaA,-,-,ko:K09815,"ko02010,map02010",M00242,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.15.3,3.A.1.15.5",-,-,ZnuA
412,Lys2_ev_pop3_4,15_4_2934003-2994541_21,287.DR97_6026,7.90E-218,602,"COG0803@1|root,COG0803@2|Bacteria,1MVW9@1224|Proteobacteria,1RY8W@1236|Gammaproteobacteria,1YIG5@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,Zinc-uptake complex component A periplasmic,psaA,-,-,ko:K09815,"ko02010,map02010",M00242,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.15.3,3.A.1.15.5",-,-,ZnuA
413,Lys2_ev_pop2_6,14_6_2811042-3146373_191,287.DR97_6123,2.35E-242,666,"COG0715@1|root,COG0715@2|Bacteria,1MWJF@1224|Proteobacteria,1RQR3@1236|Gammaproteobacteria,1YDEC@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,NMT1-like family,tauA,-,-,ko:K02051,-,M00188,-,-,"ko00000,ko00002,ko02000","3.A.1.16,3.A.1.17",-,-,NMT1_2
414,Lys2_ev_pop2_6,14_6_2811042-3146373_209,287.DR97_6144,0,1387,"COG4772@1|root,COG4772@2|Bacteria,1MUIH@1224|Proteobacteria,1RQYX@1236|Gammaproteobacteria,1YEQM@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,TonB-dependent Receptor Plug Domain,yncD,-,-,ko:K02014,-,-,-,-,"ko00000,ko02000",1.B.14,-,-,"Plug,TonB_dep_Rec"
415,Lys2_ev_pop1_3,13_3_2835111-3078848_72,287.DR97_6025,6.89E-179,498,"COG1121@1|root,COG1121@2|Bacteria,1MUDW@1224|Proteobacteria,1RPJT@1236|Gammaproteobacteria,1YHSD@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,ATPases associated with a variety of cellular activities,znuC,-,-,ko:K09817,"ko02010,map02010",M00242,-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1.15.3,3.A.1.15.5",-,-,ABC_tran
416,Lys2_ev_pop1_4,13_4_2839227-3026093_69,287.DR97_6025,6.89E-179,498,"COG1121@1|root,COG1121@2|Bacteria,1MUDW@1224|Proteobacteria,1RPJT@1236|Gammaproteobacteria,1YHSD@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,ATPases associated with a variety of cellular activities,znuC,-,-,ko:K09817,"ko02010,map02010",M00242,-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1.15.3,3.A.1.15.5",-,-,ABC_tran
417,Lys2_ev_pop2_1,14_1_2921860-3009983_28,287.DR97_6025,6.89E-179,498,"COG1121@1|root,COG1121@2|Bacteria,1MUDW@1224|Proteobacteria,1RPJT@1236|Gammaproteobacteria,1YHSD@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,P,ATPases associated with a variety of cellular activities,znuC,-,-,ko:K09817,"ko02010,map02010",M00242,-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1.15.3,3.A.1.15.5",-,-,ABC_tran
